OrderID,OrderDate,CustomerID,BranchID,Branch,City,ProductID,Product,Category,Subcategory,Quantity,UnitPrice,Sales,Cost,Profit,PaymentMethod,Channel,CustomerType
108055,2024-02-05 14:00:00,C3903,B009,6th of October City,Giza,P004,Turkish Coffee 200g,Coffee,Ground,1,110,110,60,50,Cash,Store,Returning
108056,2024-05-31 21:37:00,C1836,B006,Nasr City,Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Wallet,Store,Returning
108057,2024-10-24 14:27:00,C2527,B012,City Stars,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Store,Returning
108058,2024-06-23 21:29:00,C1398,B006,Nasr City,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Wallet,Store,Returning
108059,2024-07-26 14:47:00,C1052,B005,Heliopolis,Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Wallet,Store,Returning
108060,2024-12-14 09:32:00,C1494,B002,Mohandeseen,Giza,P009,Sugar 1kg,Grocery,Baking,4,40,160,88,72,Cash,Online,Returning
108061,2024-12-03 08:29:00,C2189,B003,New Cairo (Waterway),Cairo,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Store,Returning
108062,2024-10-25 19:05:00,C3847,B009,6th of October City,Giza,P002,Pistachio 200g,Nuts,Salted,2,120,240,150,90,Cash,Store,New
108063,2024-07-05 21:03:00,C1122,B007,Zamalek,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Wallet,Store,New
108064,2024-12-21 18:54:00,C2860,B009,6th of October City,Giza,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Online,Returning
108065,2024-02-02 14:29:00,C3664,B012,City Stars,Cairo,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Wallet,Store,New
108066,2024-07-03 13:39:00,C4444,B010,Sheikh Zayed,Giza,P022,Cashews 200g,Nuts,Roasted,2,110,220,130,90,Wallet,Store,Returning
108067,2024-11-01 14:52:00,C2381,B007,Zamalek,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Visa,Store,Returning
108068,2024-04-04 10:12:00,C3876,B007,Zamalek,Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,New
108069,2024-12-29 17:50:00,C1529,B006,Nasr City,Cairo,P015,Orange Juice 1L,Beverages,Juice,2,60,120,70,50,Visa,Online,Returning
108070,2024-04-30 15:42:00,C4271,B001,Maadi 1,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,Returning
108071,2024-12-14 12:09:00,C2762,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Online,Returning
108072,2024-03-20 14:12:00,C3547,B002,Mohandeseen,Giza,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Visa,Store,New
108073,2024-05-19 19:57:00,C2078,B005,Heliopolis,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Store,Returning
108074,2024-04-05 18:19:00,C4248,B003,New Cairo (Waterway),Cairo,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Mada,Store,New
108075,2024-10-29 21:30:00,C1422,B004,Mall of Arabia - 6th October,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,2,55,110,64,46,Mada,Store,New
108076,2024-12-15 17:01:00,C2620,B004,Mall of Arabia - 6th October,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
108077,2024-08-20 13:06:00,C3753,B001,Maadi 1,Cairo,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Visa,Store,New
108078,2024-07-06 16:15:00,C1608,B012,City Stars,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Store,Returning
108079,2024-04-15 11:10:00,C1773,B008,Dokki,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,Returning
108080,2024-04-16 19:20:00,C2353,B002,Mohandeseen,Giza,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Mada,Store,Returning
108081,2024-08-06 19:12:00,C3857,B011,Maadi 2,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Visa,Online,Returning
108082,2024-02-03 19:28:00,C1527,B002,Mohandeseen,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Visa,Online,Returning
108083,2024-02-03 22:24:00,C1945,B004,Mall of Arabia - 6th October,Giza,P016,Detergent 2kg,Household,Cleaning,4,120,480,280,200,Wallet,Store,Returning
108084,2024-06-27 12:28:00,C2213,B011,Maadi 2,Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
108085,2024-05-13 21:13:00,C1931,B004,Mall of Arabia - 6th October,Giza,P035,Tahini 400g,Grocery,Condiment,2,120,240,144,96,Wallet,Store,Returning
108086,2024-03-26 13:19:00,C2887,B002,Mohandeseen,Giza,P028,Mayonnaise 400g,Grocery,Condiment,1,65,65,38,27,Visa,Store,New
108087,2024-10-19 10:44:00,C2223,B011,Maadi 2,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Cash,Store,Returning
108088,2024-10-03 10:36:00,C1889,B011,Maadi 2,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Visa,Store,Returning
108089,2024-06-23 20:35:00,C1672,B012,City Stars,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Cash,Online,New
108090,2024-06-04 13:29:00,C1533,B002,Mohandeseen,Giza,P034,Ginger Powder 100g,Spices,Powder,3,45,135,75,60,Visa,Store,New
108091,2024-12-17 09:48:00,C4070,B010,Sheikh Zayed,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Store,Returning
108092,2024-02-13 14:47:00,C2008,B003,New Cairo (Waterway),Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Cash,Store,New
108093,2024-11-05 11:06:00,C1147,B005,Heliopolis,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,New
108094,2024-06-22 09:12:00,C3817,B004,Mall of Arabia - 6th October,Giza,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Wallet,Online,Returning
108095,2024-02-26 20:14:00,C1619,B007,Zamalek,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,Returning
108096,2024-07-16 09:27:00,C2362,B002,Mohandeseen,Giza,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Cash,Store,Returning
108097,2024-05-19 11:14:00,C1914,B008,Dokki,Giza,P011,Pasta 500g,Grocery,Pasta,4,35,140,72,68,Visa,Store,Returning
108098,2024-12-08 20:44:00,C3990,B004,Mall of Arabia - 6th October,Giza,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,New
108099,2024-09-12 19:16:00,C3423,B008,Dokki,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Cash,Store,New
108100,2024-07-10 11:51:00,C2763,B002,Mohandeseen,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Cash,Store,Returning
108101,2024-09-27 21:49:00,C1225,B010,Sheikh Zayed,Giza,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Cash,Store,Returning
108102,2024-12-17 14:39:00,C1856,B008,Dokki,Giza,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Cash,Store,New
108103,2024-08-16 10:54:00,C4063,B001,Maadi 1,Cairo,P008,Honey Natural 500g,Honey,Pure,1,200,200,120,80,Cash,Store,New
108104,2024-03-27 17:12:00,C3614,B002,Mohandeseen,Giza,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Online,Returning
108105,2024-11-26 14:56:00,C2982,B008,Dokki,Giza,P033,Garlic Powder 100g,Spices,Powder,1,40,40,22,18,Visa,Online,New
108106,2024-08-19 13:47:00,C2544,B012,City Stars,Cairo,P025,Chips 150g,Snacks,Chips,4,25,100,52,48,Wallet,Store,New
108107,2024-05-12 15:16:00,C3165,B001,Maadi 1,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Wallet,Online,Returning
108108,2024-11-07 21:09:00,C3739,B011,Maadi 2,Cairo,P035,Tahini 400g,Grocery,Condiment,2,120,240,144,96,Cash,Store,New
108109,2024-03-02 15:21:00,C3191,B006,Nasr City,Cairo,P034,Ginger Powder 100g,Spices,Powder,2,45,90,50,40,Visa,Store,New
108110,2024-02-22 14:07:00,C1444,B005,Heliopolis,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Store,Returning
108111,2024-05-19 08:14:00,C2372,B010,Sheikh Zayed,Giza,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Wallet,Store,Returning
108112,2024-07-12 15:21:00,C3586,B005,Heliopolis,Cairo,P015,Orange Juice 1L,Beverages,Juice,1,60,60,35,25,Cash,Store,New
108113,2024-10-28 18:03:00,C1597,B010,Sheikh Zayed,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
108114,2024-07-01 22:42:00,C2644,B001,Maadi 1,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Visa,Store,Returning
108115,2024-07-28 18:46:00,C2582,B001,Maadi 1,Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Cash,Store,New
108116,2024-06-13 10:32:00,C2775,B009,6th of October City,Giza,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Cash,Store,Returning
108117,2024-04-17 10:39:00,C2874,B010,Sheikh Zayed,Giza,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Mada,Store,New
108118,2024-04-20 22:52:00,C4312,B005,Heliopolis,Cairo,P027,Peanut Butter 350g,Grocery,Spread,3,95,285,165,120,Cash,Store,New
108119,2024-12-24 18:42:00,C2097,B006,Nasr City,Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Visa,Store,Returning
108120,2024-11-06 15:56:00,C1326,B008,Dokki,Giza,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Store,Returning
108121,2024-09-19 22:25:00,C1301,B012,City Stars,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Wallet,Store,Returning
108122,2024-03-13 13:45:00,C1912,B011,Maadi 2,Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Visa,Store,Returning
108123,2024-09-06 19:26:00,C3967,B004,Mall of Arabia - 6th October,Giza,P006,Olive Oil 500ml,Oils,Olive,1,220,220,140,80,Cash,Store,New
108124,2024-09-11 09:04:00,C1713,B008,Dokki,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Wallet,Online,Returning
108125,2024-08-11 13:55:00,C1814,B004,Mall of Arabia - 6th October,Giza,P025,Chips 150g,Snacks,Chips,2,25,50,26,24,Mada,Store,Returning
108126,2024-06-19 13:12:00,C1724,B010,Sheikh Zayed,Giza,P037,Protein Bar 50g,Health,Protein,2,40,80,44,36,Cash,Store,Returning
108127,2024-01-25 14:42:00,C2955,B010,Sheikh Zayed,Giza,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Store,Returning
108128,2024-12-02 10:38:00,C1942,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,New
108129,2024-02-01 17:36:00,C2360,B012,City Stars,Cairo,P039,Cooking Spray 200ml,Household,Cooking,2,65,130,72,58,Visa,Store,New
108130,2024-06-19 13:44:00,C3855,B011,Maadi 2,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,Returning
108131,2024-04-14 19:53:00,C3473,B010,Sheikh Zayed,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,New
108132,2024-06-08 22:36:00,C2844,B012,City Stars,Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Cash,Store,New
108133,2024-02-06 13:16:00,C2216,B005,Heliopolis,Cairo,P018,Black Pepper 50g,Spices,Pepper,2,55,110,60,50,Visa,Online,New
108134,2024-01-17 17:25:00,C3757,B008,Dokki,Giza,P039,Cooking Spray 200ml,Household,Cooking,2,65,130,72,58,Wallet,Store,New
108135,2024-03-14 16:23:00,C2462,B008,Dokki,Giza,P038,Energy Drink 330ml,Beverages,Energy,2,30,60,36,24,Cash,Store,Returning
108136,2024-07-08 10:47:00,C1204,B011,Maadi 2,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Visa,Store,Returning
108137,2024-08-26 22:50:00,C1483,B001,Maadi 1,Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Store,New
108138,2024-08-24 14:24:00,C2298,B004,Mall of Arabia - 6th October,Giza,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Cash,Store,New
108139,2024-12-03 22:28:00,C1703,B010,Sheikh Zayed,Giza,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Wallet,Store,New
108140,2024-02-09 18:41:00,C2895,B001,Maadi 1,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Visa,Store,Returning
108141,2024-12-01 13:49:00,C3753,B002,Mohandeseen,Giza,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Visa,Store,New
108142,2024-09-06 10:52:00,C3944,B004,Mall of Arabia - 6th October,Giza,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Cash,Online,Returning
108143,2024-02-22 13:46:00,C3404,B001,Maadi 1,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
108144,2024-02-02 15:03:00,C3385,B009,6th of October City,Giza,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Cash,Store,New
108145,2024-01-27 17:09:00,C3840,B006,Nasr City,Cairo,P019,Cinnamon 50g,Spices,Spice,1,48,48,28,20,Cash,Store,New
108146,2024-11-12 08:00:00,C3189,B003,New Cairo (Waterway),Cairo,P034,Ginger Powder 100g,Spices,Powder,1,45,45,25,20,Visa,Store,Returning
108147,2024-02-02 20:47:00,C4110,B002,Mohandeseen,Giza,P017,Salt 500g,Grocery,Staples,1,12,12,6,6,Cash,Store,Returning
108148,2024-12-11 21:54:00,C3220,B008,Dokki,Giza,P030,Yogurt 170g,Dairy,Yogurt,1,18,18,10,8,Cash,Store,Returning
108149,2024-12-28 13:23:00,C1484,B006,Nasr City,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Cash,Store,Returning
108150,2024-04-06 19:39:00,C3881,B001,Maadi 1,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Online,Returning
108151,2024-09-10 13:30:00,C2917,B012,City Stars,Cairo,P004,Turkish Coffee 200g,Coffee,Ground,3,110,330,180,150,Visa,Store,New
108152,2024-10-05 12:18:00,C3573,B003,New Cairo (Waterway),Cairo,P035,Tahini 400g,Grocery,Condiment,1,120,120,72,48,Wallet,Store,New
108153,2024-04-17 21:15:00,C3142,B011,Maadi 2,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Visa,Online,New
108154,2024-07-31 13:04:00,C2042,B010,Sheikh Zayed,Giza,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Wallet,Store,New
108155,2024-05-28 16:12:00,C2167,B001,Maadi 1,Cairo,P023,Tea Bags 100pcs,Beverages,Tea,1,90,90,50,40,Visa,Store,New
108156,2024-04-16 08:07:00,C1591,B007,Zamalek,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,4,55,220,128,92,Visa,Store,Returning
108157,2024-05-10 18:54:00,C2817,B012,City Stars,Cairo,P027,Peanut Butter 350g,Grocery,Spread,2,95,190,110,80,Cash,Store,Returning
108158,2024-04-13 13:40:00,C3329,B012,City Stars,Cairo,P016,Detergent 2kg,Household,Cleaning,2,120,240,140,100,Visa,Online,Returning
108159,2024-05-28 22:59:00,C1634,B002,Mohandeseen,Giza,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Mada,Store,Returning
108160,2024-11-16 11:13:00,C1317,B005,Heliopolis,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,1,150,150,95,55,Visa,Store,New
108161,2024-12-28 18:02:00,C1243,B012,City Stars,Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,2,180,360,200,160,Wallet,Online,Returning
108162,2024-02-26 16:46:00,C3592,B003,New Cairo (Waterway),Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Wallet,Store,New
108163,2024-09-29 10:05:00,C3687,B007,Zamalek,Cairo,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Visa,Online,Returning
108164,2024-12-06 11:36:00,C2260,B003,New Cairo (Waterway),Cairo,P029,Vinegar 500ml,Grocery,Condiment,1,28,28,16,12,Mada,Store,Returning
108165,2024-07-11 15:40:00,C4453,B011,Maadi 2,Cairo,P001,Almonds 250g,Nuts,Roasted,1,85,85,55,30,Visa,Store,Returning
108166,2024-12-04 20:52:00,C1139,B001,Maadi 1,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Visa,Online,Returning
108167,2024-02-01 10:59:00,C4230,B004,Mall of Arabia - 6th October,Giza,P021,Walnuts 200g,Nuts,Roasted,2,95,190,120,70,Wallet,Store,Returning
108168,2024-07-23 17:43:00,C4319,B008,Dokki,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Wallet,Store,Returning
108169,2024-03-12 20:53:00,C3729,B011,Maadi 2,Cairo,P014,Milk 1L,Dairy,Milk,1,45,45,25,20,Visa,Store,Returning
108170,2024-06-11 11:50:00,C1174,B006,Nasr City,Cairo,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
108171,2024-02-02 22:04:00,C3989,B010,Sheikh Zayed,Giza,P010,Rice 5kg,Grocery,Staples,3,180,540,330,210,Visa,Store,Returning
108172,2024-05-29 22:49:00,C1617,B008,Dokki,Giza,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Visa,Store,Returning
108173,2024-05-07 17:36:00,C3609,B012,City Stars,Cairo,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Cash,Store,Returning
108174,2024-01-09 18:10:00,C1343,B004,Mall of Arabia - 6th October,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,Returning
108175,2024-11-14 10:03:00,C4327,B004,Mall of Arabia - 6th October,Giza,P019,Cinnamon 50g,Spices,Spice,2,48,96,56,40,Cash,Store,Returning
108176,2024-11-14 09:16:00,C1621,B006,Nasr City,Cairo,P011,Pasta 500g,Grocery,Pasta,2,35,70,36,34,Cash,Store,Returning
108177,2024-11-25 08:41:00,C3950,B004,Mall of Arabia - 6th October,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,New
108178,2024-09-02 10:33:00,C4025,B007,Zamalek,Cairo,P010,Rice 5kg,Grocery,Staples,2,180,360,220,140,Visa,Store,Returning
108179,2024-04-30 17:40:00,C3453,B002,Mohandeseen,Giza,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Online,Returning
108180,2024-09-03 11:14:00,C2759,B004,Mall of Arabia - 6th October,Giza,P016,Detergent 2kg,Household,Cleaning,1,120,120,70,50,Wallet,Store,Returning
108181,2024-07-15 13:52:00,C3696,B004,Mall of Arabia - 6th October,Giza,P013,Cheddar Cheese 200g,Dairy,Cheese,1,95,95,55,40,Wallet,Store,Returning
108182,2024-12-08 08:54:00,C1340,B003,New Cairo (Waterway),Cairo,P018,Black Pepper 50g,Spices,Pepper,2,55,110,60,50,Visa,Store,Returning
108183,2024-07-19 16:39:00,C3375,B010,Sheikh Zayed,Giza,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Visa,Store,Returning
108184,2024-10-12 13:35:00,C1471,B006,Nasr City,Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,New
108185,2024-01-14 09:00:00,C1980,B011,Maadi 2,Cairo,P029,Vinegar 500ml,Grocery,Condiment,3,28,84,48,36,Wallet,Online,New
108186,2024-12-24 22:44:00,C3013,B011,Maadi 2,Cairo,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Cash,Store,Returning
108187,2024-06-06 16:54:00,C1426,B005,Heliopolis,Cairo,P009,Sugar 1kg,Grocery,Baking,1,40,40,22,18,Visa,Store,New
108188,2024-08-16 12:03:00,C1243,B006,Nasr City,Cairo,P005,Instant Coffee 200g,Coffee,Instant,1,95,95,45,50,Cash,Store,Returning
108189,2024-12-19 16:54:00,C1706,B008,Dokki,Giza,P012,Tomato Paste 400g,Grocery,Canned,1,28,28,15,13,Cash,Store,Returning
108190,2024-03-09 10:06:00,C3417,B012,City Stars,Cairo,P036,Olives 300g,Grocery,Olives,2,75,150,80,70,Visa,Store,Returning
108191,2024-11-11 17:03:00,C4194,B003,New Cairo (Waterway),Cairo,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Store,Returning
108192,2024-11-17 17:33:00,C3826,B004,Mall of Arabia - 6th October,Giza,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Visa,Store,Returning
108193,2024-04-16 10:00:00,C1527,B012,City Stars,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Cash,Store,Returning
108194,2024-04-27 18:31:00,C4376,B003,New Cairo (Waterway),Cairo,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Visa,Store,Returning
108195,2024-03-17 22:48:00,C1090,B010,Sheikh Zayed,Giza,P008,Honey Natural 500g,Honey,Pure,2,200,400,240,160,Visa,Store,Returning
108196,2024-08-17 13:22:00,C1448,B002,Mohandeseen,Giza,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,New
108197,2024-01-29 18:03:00,C3113,B008,Dokki,Giza,P002,Pistachio 200g,Nuts,Salted,1,120,120,75,45,Visa,Store,Returning
108198,2024-12-01 19:13:00,C4331,B004,Mall of Arabia - 6th October,Giza,P005,Instant Coffee 200g,Coffee,Instant,2,95,190,90,100,Visa,Store,New
108199,2024-03-22 13:06:00,C1545,B008,Dokki,Giza,P038,Energy Drink 330ml,Beverages,Energy,1,30,30,18,12,Cash,Store,New
108200,2024-09-29 17:39:00,C1543,B003,New Cairo (Waterway),Cairo,P023,Tea Bags 100pcs,Beverages,Tea,2,90,180,100,80,Cash,Store,Returning
108201,2024-05-26 14:10:00,C1441,B002,Mohandeseen,Giza,P009,Sugar 1kg,Grocery,Baking,2,40,80,44,36,Wallet,Store,New
108202,2024-07-05 17:56:00,C1257,B012,City Stars,Cairo,P037,Protein Bar 50g,Health,Protein,1,40,40,22,18,Cash,Store,Returning
108203,2024-11-14 13:25:00,C3607,B006,Nasr City,Cairo,P018,Black Pepper 50g,Spices,Pepper,1,55,55,30,25,Cash,Store,New
108204,2024-03-28 17:59:00,C3145,B012,City Stars,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Cash,Store,Returning
108205,2024-10-25 22:46:00,C1383,B010,Sheikh Zayed,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,3,180,540,300,240,Cash,Store,Returning
108206,2024-06-01 15:23:00,C1294,B004,Mall of Arabia - 6th October,Giza,P016,Detergent 2kg,Household,Cleaning,4,120,480,280,200,Visa,Store,New
108207,2024-04-10 20:28:00,C4479,B009,6th of October City,Giza,P011,Pasta 500g,Grocery,Pasta,1,35,35,18,17,Wallet,Online,Returning
108208,2024-03-30 13:26:00,C4065,B005,Heliopolis,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,Returning
108209,2024-08-07 22:19:00,C2391,B008,Dokki,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Cash,Store,Returning
108210,2024-12-05 13:43:00,C2677,B008,Dokki,Giza,P007,Sunflower Oil 1L,Oils,Vegetable,1,180,180,100,80,Visa,Store,Returning
108211,2024-03-01 16:26:00,C4374,B006,Nasr City,Cairo,P010,Rice 5kg,Grocery,Staples,1,180,180,110,70,Wallet,Store,Returning
108212,2024-08-25 17:46:00,C2893,B010,Sheikh Zayed,Giza,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Cash,Store,Returning
108213,2024-06-21 09:06:00,C3067,B006,Nasr City,Cairo,P020,Dates Medjool 500g,Dry Fruits,Dates,1,140,140,85,55,Visa,Store,Returning
108214,2024-11-11 10:55:00,C1779,B006,Nasr City,Cairo,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Cash,Store,Returning
108215,2024-06-07 21:10:00,C2227,B007,Zamalek,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Cash,Online,New
108216,2024-09-12 17:22:00,C4303,B001,Maadi 1,Cairo,P014,Milk 1L,Dairy,Milk,2,45,90,50,40,Wallet,Store,Returning
108217,2024-06-02 19:25:00,C2189,B007,Zamalek,Cairo,P040,Granola 400g,Breakfast,Cereal,1,95,95,55,40,Wallet,Store,Returning
108218,2024-11-17 14:14:00,C3079,B009,6th of October City,Giza,P039,Cooking Spray 200ml,Household,Cooking,1,65,65,36,29,Visa,Online,Returning
108219,2024-04-03 16:23:00,C4437,B001,Maadi 1,Cairo,P003,Mixed Nuts 300g,Nuts,Mix,2,150,300,190,110,Visa,Store,Returning
108220,2024-03-13 20:29:00,C1322,B006,Nasr City,Cairo,P031,Bread 1pc,Bakery,Bread,1,8,8,4,4,Cash,Store,Returning
108221,2024-11-23 10:01:00,C1922,B011,Maadi 2,Cairo,P028,Mayonnaise 400g,Grocery,Condiment,2,65,130,76,54,Visa,Store,New
108222,2024-03-30 09:11:00,C1861,B004,Mall of Arabia - 6th October,Giza,P021,Walnuts 200g,Nuts,Roasted,1,95,95,60,35,Visa,Store,New
108223,2024-12-10 19:18:00,C3825,B005,Heliopolis,Cairo,P009,Sugar 1kg,Grocery,Baking,2,40,80,44,36,Visa,Store,New
108224,2024-03-09 22:31:00,C4064,B007,Zamalek,Cairo,P032,Frozen Vegetables 400g,Frozen,Veg,1,55,55,32,23,Cash,Online,Returning
108225,2024-02-19 22:55:00,C3829,B005,Heliopolis,Cairo,P022,Cashews 200g,Nuts,Roasted,1,110,110,65,45,Visa,Store,Returning
108226,2024-08-29 18:05:00,C1994,B006,Nasr City,Cairo,P002,Pistachio 200g,Nuts,Salted,2,120,240,150,90,Visa,Store,Returning
108227,2024-11-01 13:17:00,C2858,B006,Nasr City,Cairo,P027,Peanut Butter 350g,Grocery,Spread,2,95,190,110,80,Visa,Store,Returning
108228,2024-05-03 19:34:00,C2221,B006,Nasr City,Cairo,P025,Chips 150g,Snacks,Chips,1,25,25,13,12,Cash,Store,New
108229,2024-04-26 13:32:00,C4082,B011,Maadi 2,Cairo,P033,Garlic Powder 100g,Spices,Powder,3,40,120,66,54,Cash,Store,Returning
108230,2024-11-04 18:39:00,C1239,B002,Mohandeseen,Giza,P017,Salt 500g,Grocery,Staples,2,12,24,12,12,Cash,Store,New
108231,2024-06-27 22:48:00,C1680,B011,Maadi 2,Cairo,P027,Peanut Butter 350g,Grocery,Spread,1,95,95,55,40,Visa,Store,Returning
108232,2024-03-14 10:35:00,C2292,B012,City Stars,Cairo,P024,Biscuits 200g,Snacks,Biscuit,1,30,30,16,14,Visa,Store,Returning
